job_id,job_title,company_size,location,state,experience_level,remote_type,salary_min,salary_max,salary_avg,posted_date,requires_sql,requires_python,requires_tableau,requires_excel
JOB_00837,Business Analyst,Medium (200-1000),FL,FL,Senior,Remote,113000,139000,126000,2025-07-26,True,True,True,True
JOB_00838,Business Intelligence Analyst,Startup (<50),NJ,NJ,Mid,Onsite,99000,121000,110000,2025-08-09,True,False,True,False
JOB_00839,Marketing Data Analyst,Medium (200-1000),CA,CA,Entry,Remote,63000,77000,70000,2025-08-14,True,True,False,True
JOB_00840,Business Intelligence Analyst,Startup (<50),MO,MO,Senior,Remote,86000,105000,95000,2025-08-03,True,True,False,False
JOB_00841,Data Analyst,Medium (200-1000),NY,NY,Entry,Remote,58000,72000,65000,2025-08-16,False,False,False,True
JOB_00842,Business Intelligence Analyst,Startup (<50),UT,UT,Mid,Onsite,51000,63000,57000,2025-07-21,True,True,False,True
JOB_00843,Data Analyst II,Startup (<50),FL,FL,Mid,Remote,78000,96000,87000,2025-09-01,False,True,True,True
JOB_00844,Business Intelligence Analyst,Startup (<50),IL,IL,Mid,Hybrid,89000,109000,99000,2025-08-13,True,True,False,False
JOB_00845,Operations Analyst,Enterprise (5000+),TX,TX,Entry,Remote,68000,82000,75000,2025-09-23,False,True,False,True
JOB_00846,Data Analyst,Startup (<50),TX,TX,Mid,Remote,80000,98000,89000,2025-08-16,True,True,True,True
JOB_00847,Business Analyst,Medium (200-1000),NY,NY,Mid,Onsite,93000,113000,103000,2025-08-30,True,True,True,True
JOB_00848,Business Analyst,Large (1000-5000),CA,CA,Entry,Remote,67000,81000,74000,2025-08-09,False,True,False,True
JOB_00849,Data Analyst I,Large (1000-5000),UT,UT,Entry,Onsite,44000,54000,49000,2025-10-07,True,True,False,True
JOB_00850,Data Analyst II,Large (1000-5000),FL,FL,Senior,Remote,72000,88000,80000,2025-07-14,True,True,False,True
JOB_00851,Financial Data Analyst,Medium (200-1000),TX,TX,Mid,Hybrid,76000,92000,84000,2025-08-17,True,False,False,False
JOB_00852,Operations Analyst,Startup (<50),OR,OR,Entry,Onsite,57000,69000,63000,2025-08-07,True,True,False,True
JOB_00853,Business Intelligence Analyst,Medium (200-1000),IL,IL,Mid,Hybrid,63000,77000,70000,2025-09-22,True,False,True,False
JOB_00854,Junior Data Analyst,Large (1000-5000),CA,CA,Entry,Onsite,80000,98000,89000,2025-08-26,True,False,False,True
JOB_00855,Senior Data Analyst,Small (50-200),RI,RI,Senior,Remote,88000,108000,98000,2025-08-24,True,True,False,True
JOB_00856,Marketing Data Analyst,Medium (200-1000),IL,IL,Mid,Hybrid,96000,118000,107000,2025-08-30,True,False,False,False
JOB_00857,Business Intelligence Analyst,Medium (200-1000),NY,NY,Mid,Hybrid,93000,113000,103000,2025-10-06,True,False,False,True
JOB_00858,Junior Data Analyst,Medium (200-1000),CA,CA,Mid,Onsite,75000,91000,83000,2025-10-04,True,True,False,True
JOB_00859,Junior Data Analyst,Large (1000-5000),NY,NY,Mid,Hybrid,94000,114000,104000,2025-09-30,False,False,True,True
JOB_00860,Operations Analyst,Medium (200-1000),MA,MA,Entry,Remote,76000,94000,85000,2025-07-18,True,True,False,False
JOB_00861,Marketing Data Analyst,Startup (<50),PA,PA,Mid,Remote,51000,63000,57000,2025-09-06,False,True,False,True
JOB_00862,Senior Data Analyst,Enterprise (5000+),MI,MI,Entry,Hybrid,48000,58000,53000,2025-07-20,True,False,False,False
JOB_00863,Business Intelligence Analyst,Medium (200-1000),NY,NY,Mid,Remote,58000,72000,65000,2025-09-23,True,True,True,True
JOB_00864,Junior Data Analyst,Startup (<50),WA,WA,Senior,Remote,135000,165000,150000,2025-10-02,True,False,True,True
JOB_00865,Business Intelligence Analyst,Medium (200-1000),OR,OR,Mid,Onsite,68000,82000,75000,2025-07-20,True,False,False,True
JOB_00866,Data Analyst I,Small (50-200),CO,CO,Senior,Hybrid,122000,148000,135000,2025-08-29,True,False,False,False
JOB_00867,Senior Data Analyst,Small (50-200),TX,TX,Entry,Remote,72000,88000,80000,2025-07-21,True,True,True,False
JOB_00868,Marketing Data Analyst,Startup (<50),IL,IL,Mid,Remote,91000,111000,101000,2025-09-26,False,False,False,True
JOB_00869,Business Intelligence Analyst,Small (50-200),NY,NY,Mid,Remote,104000,127000,115000,2025-07-14,True,True,False,True
JOB_00870,Business Analyst,Large (1000-5000),CA,CA,Mid,Onsite,80000,98000,89000,2025-09-03,False,True,True,True
JOB_00871,Operations Analyst,Large (1000-5000),TN,TN,Entry,Remote,64000,78000,71000,2025-08-25,False,True,True,True
JOB_00872,Junior Data Analyst,Enterprise (5000+),NC,NC,Mid,Onsite,51000,63000,57000,2025-09-26,True,False,True,True
JOB_00873,Operations Analyst,Startup (<50),OH,OH,Entry,Onsite,49000,59000,54000,2025-10-01,True,True,True,False
JOB_00874,Marketing Data Analyst,Large (1000-5000),NY,NY,Entry,Remote,63000,77000,70000,2025-08-08,True,True,True,True
JOB_00875,Junior Data Analyst,Large (1000-5000),MA,MA,Mid,Remote,74000,90000,82000,2025-10-10,True,True,False,False
JOB_00876,Junior Data Analyst,Medium (200-1000),IL,IL,Entry,Onsite,63000,77000,70000,2025-09-03,True,True,True,True
JOB_00877,Data Analyst I,Large (1000-5000),TN,TN,Mid,Onsite,51000,63000,57000,2025-09-15,False,False,True,True
JOB_00878,Junior Data Analyst,Small (50-200),VA,VA,Mid,Hybrid,69000,85000,77000,2025-08-11,False,True,False,False
JOB_00879,Data Analyst II,Medium (200-1000),MA,MA,Mid,Hybrid,71000,87000,79000,2025-09-14,False,True,False,True
JOB_00880,Data Analyst I,Large (1000-5000),FL,FL,Entry,Remote,56000,68000,62000,2025-09-23,True,False,True,True
JOB_00881,Business Analyst,Large (1000-5000),RI,RI,Mid,Onsite,60000,74000,67000,2025-09-05,True,True,False,False
JOB_00882,Business Analyst,Startup (<50),WI,WI,Mid,Remote,68000,82000,75000,2025-08-09,True,False,True,True
JOB_00883,Operations Analyst,Small (50-200),MA,MA,Entry,Remote,65000,79000,72000,2025-08-06,True,True,True,True
JOB_00884,Data Analyst,Large (1000-5000),TX,TX,Senior,Onsite,96000,118000,107000,2025-07-20,True,True,False,True
JOB_00885,Junior Data Analyst,Medium (200-1000),CA,CA,Mid,Onsite,86000,105000,95000,2025-07-25,True,True,False,True
JOB_00886,Data Analyst I,Small (50-200),NC,NC,Mid,Remote,48000,58000,53000,2025-07-28,False,True,False,True
JOB_00887,Marketing Data Analyst,Enterprise (5000+),MN,MN,Senior,Remote,114000,140000,127000,2025-09-23,False,False,False,True
JOB_00888,Data Analyst I,Small (50-200),CO,CO,Senior,Onsite,81000,99000,90000,2025-09-19,True,True,True,True
JOB_00889,Business Intelligence Analyst,Large (1000-5000),OR,OR,Entry,Onsite,43000,53000,48000,2025-09-21,False,False,False,True
JOB_00890,Financial Data Analyst,Large (1000-5000),OR,OR,Entry,Remote,62000,76000,69000,2025-10-07,True,True,False,False
JOB_00891,Marketing Data Analyst,Small (50-200),MA,MA,Senior,Hybrid,112000,136000,124000,2025-08-27,True,True,False,True
JOB_00892,Data Analyst II,Medium (200-1000),NY,NY,Mid,Hybrid,100000,122000,111000,2025-08-17,False,False,True,True
JOB_00893,Business Intelligence Analyst,Large (1000-5000),IL,IL,Senior,Onsite,115000,141000,128000,2025-09-06,False,False,True,True
JOB_00894,Financial Data Analyst,Startup (<50),FL,FL,Senior,Onsite,100000,122000,111000,2025-09-13,True,False,False,False
JOB_00895,Operations Analyst,Enterprise (5000+),FL,FL,Senior,Remote,105000,129000,117000,2025-09-12,True,False,False,True
JOB_00896,Senior Data Analyst,Small (50-200),TX,TX,Entry,Onsite,63000,77000,70000,2025-08-13,False,True,True,True
JOB_00897,Data Analyst II,Startup (<50),AZ,AZ,Mid,Remote,72000,88000,80000,2025-08-26,True,False,True,True
JOB_00898,Business Intelligence Analyst,Medium (200-1000),FL,FL,Mid,Remote,68000,82000,75000,2025-08-17,True,True,True,False
JOB_00899,Financial Data Analyst,Medium (200-1000),IL,IL,Senior,Hybrid,96000,118000,107000,2025-09-06,True,True,False,True
JOB_00900,Marketing Data Analyst,Medium (200-1000),NC,NC,Mid,Hybrid,66000,80000,73000,2025-08-09,False,False,True,True
JOB_00901,Operations Analyst,Medium (200-1000),AZ,AZ,Entry,Onsite,40000,48000,44000,2025-08-20,True,True,True,True
JOB_00902,Data Analyst I,Small (50-200),NY,NY,Mid,Hybrid,55000,67000,61000,2025-09-17,False,False,False,True
JOB_00903,Business Intelligence Analyst,Enterprise (5000+),PA,PA,Senior,Hybrid,86000,106000,96000,2025-09-25,True,True,True,False
JOB_00904,Senior Data Analyst,Startup (<50),NY,NY,Mid,Remote,85000,103000,94000,2025-10-06,True,True,True,False
JOB_00905,Financial Data Analyst,Small (50-200),RI,RI,Senior,Onsite,90000,110000,100000,2025-08-26,False,True,True,True
JOB_00906,Operations Analyst,Small (50-200),IL,IL,Entry,Hybrid,57000,69000,63000,2025-09-29,True,True,True,False
JOB_00907,Operations Analyst,Startup (<50),FL,FL,Mid,Onsite,76000,92000,84000,2025-09-27,True,True,True,True
JOB_00908,Senior Data Analyst,Medium (200-1000),TX,TX,Mid,Onsite,65000,79000,72000,2025-10-02,True,True,True,False
JOB_00909,Data Analyst I,Large (1000-5000),OR,OR,Senior,Remote,104000,127000,115000,2025-09-08,False,False,True,True
JOB_00910,Financial Data Analyst,Small (50-200),MA,MA,Senior,Onsite,106000,130000,118000,2025-08-08,True,True,False,True
JOB_00911,Data Analyst I,Startup (<50),WA,WA,Senior,Onsite,94000,114000,104000,2025-08-18,True,True,True,False
JOB_00912,Business Analyst,Large (1000-5000),CA,CA,Mid,Remote,107000,131000,119000,2025-09-14,True,False,False,False
JOB_00913,Financial Data Analyst,Small (50-200),TX,TX,Senior,Remote,86000,106000,96000,2025-08-29,True,False,True,False
JOB_00914,Data Analyst,Small (50-200),CA,CA,Entry,Hybrid,58000,70000,64000,2025-08-20,True,True,True,False
JOB_00915,Data Analyst,Enterprise (5000+),IL,IL,Mid,Onsite,50000,61000,55000,2025-08-23,True,False,False,True
JOB_00916,Operations Analyst,Small (50-200),CA,CA,Senior,Remote,120000,146000,133000,2025-08-26,True,True,True,True
JOB_00917,Data Analyst II,Large (1000-5000),TX,TX,Mid,Remote,76000,94000,85000,2025-08-24,True,True,True,True
JOB_00918,Business Analyst,Small (50-200),CA,CA,Entry,Onsite,56000,68000,62000,2025-08-26,True,False,False,True
JOB_00919,Data Analyst II,Enterprise (5000+),CT,CT,Mid,Remote,89000,109000,99000,2025-10-09,False,False,False,True
JOB_00920,Junior Data Analyst,Medium (200-1000),NY,NY,Senior,Remote,110000,134000,122000,2025-09-30,True,True,False,True
JOB_00921,Junior Data Analyst,Large (1000-5000),AZ,AZ,Senior,Onsite,86000,105000,95000,2025-09-24,True,True,False,True
JOB_00922,Data Analyst I,Small (50-200),TX,TX,Entry,Hybrid,55000,67000,61000,2025-10-08,True,True,True,True
JOB_00923,Senior Data Analyst,Small (50-200),WA,WA,Entry,Onsite,61000,75000,68000,2025-08-13,True,True,False,True
JOB_00924,Data Analyst I,Small (50-200),MN,MN,Mid,Onsite,49000,59000,54000,2025-07-14,True,False,False,True
JOB_00925,Financial Data Analyst,Medium (200-1000),WA,WA,Entry,Hybrid,58000,72000,65000,2025-08-16,True,True,True,True
JOB_00926,Business Intelligence Analyst,Startup (<50),NY,NY,Mid,Onsite,81000,99000,90000,2025-10-12,False,True,False,False
JOB_00927,Business Analyst,Small (50-200),CO,CO,Entry,Onsite,50000,61000,55000,2025-10-10,True,True,True,True
JOB_00928,Senior Data Analyst,Enterprise (5000+),GA,GA,Entry,Remote,62000,76000,69000,2025-09-15,False,False,False,True
JOB_00929,Data Analyst I,Large (1000-5000),IN,IN,Senior,Onsite,80000,98000,89000,2025-08-03,True,True,True,True
JOB_00930,Business Intelligence Analyst,Startup (<50),TX,TX,Mid,Hybrid,65000,79000,72000,2025-08-06,True,False,False,False
JOB_00931,Marketing Data Analyst,Startup (<50),PA,PA,Senior,Hybrid,85000,103000,94000,2025-09-28,True,False,True,True
JOB_00932,Senior Data Analyst,Medium (200-1000),TX,TX,Mid,Onsite,62000,76000,69000,2025-09-12,False,True,False,False
JOB_00933,Senior Data Analyst,Medium (200-1000),FL,FL,Senior,Remote,84000,102000,93000,2025-09-27,True,False,True,True
JOB_00934,Data Analyst,Medium (200-1000),CA,CA,Senior,Remote,130000,160000,145000,2025-09-12,True,False,False,True
JOB_00935,Marketing Data Analyst,Startup (<50),CA,CA,Mid,Remote,71000,87000,79000,2025-07-23,True,True,False,True
JOB_00936,Business Intelligence Analyst,Small (50-200),FL,FL,Entry,Remote,55000,67000,61000,2025-08-15,True,True,False,False
JOB_00937,Business Analyst,Medium (200-1000),CA,CA,Senior,Remote,114000,140000,127000,2025-09-28,True,False,True,True
JOB_00938,Financial Data Analyst,Small (50-200),IN,IN,Entry,Onsite,40000,50000,45000,2025-07-28,True,True,False,True
JOB_00939,Operations Analyst,Medium (200-1000),MI,MI,Mid,Onsite,50000,61000,55000,2025-10-10,True,True,True,True
JOB_00940,Operations Analyst,Small (50-200),NY,NY,Senior,Remote,120000,146000,133000,2025-07-31,True,True,False,True
JOB_00941,Data Analyst II,Large (1000-5000),CO,CO,Mid,Onsite,85000,103000,94000,2025-09-24,False,False,False,False
JOB_00942,Senior Data Analyst,Small (50-200),CA,CA,Entry,Hybrid,68000,82000,75000,2025-08-19,False,True,False,True
JOB_00943,Data Analyst,Small (50-200),MI,MI,Senior,Hybrid,86000,105000,95000,2025-07-26,True,True,False,True
JOB_00944,Junior Data Analyst,Medium (200-1000),MA,MA,Mid,Onsite,86000,105000,95000,2025-09-12,True,True,False,True
JOB_00945,Business Intelligence Analyst,Medium (200-1000),CO,CO,Senior,Remote,98000,120000,109000,2025-08-20,True,False,True,True
JOB_00946,Data Analyst I,Large (1000-5000),MN,MN,Senior,Onsite,106000,130000,118000,2025-07-19,True,True,False,True
JOB_00947,Business Analyst,Startup (<50),MN,MN,Senior,Hybrid,118000,144000,131000,2025-08-06,True,True,False,True
JOB_00948,Junior Data Analyst,Medium (200-1000),IL,IL,Mid,Hybrid,63000,77000,70000,2025-10-04,True,True,True,True
JOB_00949,Operations Analyst,Small (50-200),NY,NY,Mid,Hybrid,97000,119000,108000,2025-08-04,False,True,True,False
JOB_00950,Operations Analyst,Large (1000-5000),MA,MA,Entry,Onsite,52000,64000,58000,2025-08-09,True,True,False,True
JOB_00951,Operations Analyst,Large (1000-5000),WI,WI,Mid,Hybrid,80000,98000,89000,2025-10-10,True,False,False,False
JOB_00952,Marketing Data Analyst,Small (50-200),NY,NY,Mid,Remote,90000,110000,100000,2025-08-13,True,False,True,False
JOB_00953,Data Analyst,Small (50-200),CA,CA,Entry,Onsite,74000,90000,82000,2025-07-23,True,False,False,True
JOB_00954,Marketing Data Analyst,Medium (200-1000),WA,WA,Entry,Onsite,65000,79000,72000,2025-08-26,False,True,True,True
JOB_00955,Senior Data Analyst,Medium (200-1000),MI,MI,Mid,Onsite,75000,91000,83000,2025-10-10,True,True,False,False
JOB_00956,Junior Data Analyst,Small (50-200),CA,CA,Senior,Remote,97000,119000,108000,2025-10-04,False,False,False,False
JOB_00957,Junior Data Analyst,Medium (200-1000),CT,CT,Mid,Hybrid,75000,91000,83000,2025-09-12,True,True,True,True
JOB_00958,Business Analyst,Large (1000-5000),OR,OR,Entry,Onsite,60000,74000,67000,2025-07-30,True,False,True,True
JOB_00959,Junior Data Analyst,Large (1000-5000),NY,NY,Mid,Remote,115000,141000,128000,2025-09-25,False,False,False,True
JOB_00960,Data Analyst,Small (50-200),NY,NY,Entry,Remote,71000,87000,79000,2025-08-28,True,False,False,True
JOB_00961,Operations Analyst,Medium (200-1000),PA,PA,Senior,Onsite,92000,112000,102000,2025-08-30,True,True,False,False
JOB_00962,Data Analyst I,Startup (<50),NY,NY,Entry,Onsite,69000,85000,77000,2025-07-17,False,True,False,True
JOB_00963,Financial Data Analyst,Medium (200-1000),TX,TX,Mid,Hybrid,67000,81000,74000,2025-07-15,True,True,False,False
JOB_00964,Financial Data Analyst,Enterprise (5000+),GA,GA,Senior,Onsite,75000,91000,83000,2025-07-24,True,False,False,True
JOB_00965,Data Analyst I,Medium (200-1000),CO,CO,Mid,Remote,94000,114000,104000,2025-09-25,True,False,False,True
JOB_00966,Business Analyst,Medium (200-1000),MA,MA,Mid,Remote,104000,127000,115000,2025-08-15,True,False,False,True
JOB_00967,Data Analyst,Startup (<50),NY,NY,Senior,Remote,151000,185000,168000,2025-09-05,True,True,False,True
JOB_00968,Data Analyst II,Small (50-200),IL,IL,Entry,Hybrid,49000,59000,54000,2025-10-07,False,False,False,False
JOB_00969,Data Analyst II,Small (50-200),TN,TN,Senior,Hybrid,58000,70000,64000,2025-10-07,True,False,True,True
JOB_00970,Junior Data Analyst,Large (1000-5000),IN,IN,Entry,Hybrid,45000,55000,50000,2025-09-03,True,True,False,False
JOB_00971,Operations Analyst,Medium (200-1000),MA,MA,Entry,Onsite,47000,57000,52000,2025-08-23,True,True,False,False
JOB_00972,Operations Analyst,Startup (<50),MA,MA,Mid,Remote,91000,111000,101000,2025-08-13,True,False,False,True
JOB_00973,Senior Data Analyst,Medium (200-1000),MD,MD,Entry,Remote,51000,63000,57000,2025-10-08,True,True,False,True
JOB_00974,Data Analyst II,Startup (<50),CA,CA,Entry,Onsite,66000,80000,73000,2025-09-06,True,True,False,False
JOB_00975,Junior Data Analyst,Small (50-200),CA,CA,Mid,Onsite,79000,97000,88000,2025-10-06,True,True,True,True
JOB_00976,Junior Data Analyst,Small (50-200),IL,IL,Mid,Hybrid,73000,89000,81000,2025-09-08,True,False,False,False
JOB_00977,Business Analyst,Startup (<50),TX,TX,Entry,Hybrid,66000,80000,73000,2025-08-26,True,True,True,True
JOB_00978,Marketing Data Analyst,Medium (200-1000),TX,TX,Mid,Hybrid,79000,97000,88000,2025-08-22,True,True,True,True
JOB_00979,Financial Data Analyst,Enterprise (5000+),CO,CO,Entry,Remote,58000,70000,64000,2025-08-24,True,False,False,False
JOB_00980,Junior Data Analyst,Small (50-200),RI,RI,Mid,Hybrid,58000,72000,65000,2025-09-19,False,False,True,False
JOB_00981,Financial Data Analyst,Medium (200-1000),TX,TX,Senior,Hybrid,94000,114000,104000,2025-07-16,True,False,True,False
JOB_00982,Financial Data Analyst,Enterprise (5000+),GA,GA,Entry,Onsite,53000,65000,59000,2025-08-26,True,True,False,True
JOB_00983,Operations Analyst,Large (1000-5000),PA,PA,Entry,Hybrid,59000,73000,66000,2025-09-08,True,True,True,False
JOB_00984,Business Analyst,Startup (<50),NC,NC,Senior,Onsite,86000,105000,95000,2025-08-19,True,False,True,True
JOB_00985,Business Analyst,Large (1000-5000),TX,TX,Entry,Onsite,42000,52000,47000,2025-08-18,False,False,False,True
JOB_00986,Business Intelligence Analyst,Small (50-200),NY,NY,Mid,Hybrid,98000,120000,109000,2025-09-19,True,True,False,False
JOB_00987,Operations Analyst,Medium (200-1000),GA,GA,Entry,Remote,50000,61000,55000,2025-09-05,True,True,True,True
JOB_00988,Junior Data Analyst,Medium (200-1000),NY,NY,Mid,Hybrid,81000,99000,90000,2025-09-29,True,True,True,True
JOB_00989,Business Analyst,Large (1000-5000),CA,CA,Entry,Hybrid,74000,90000,82000,2025-09-01,True,False,False,True
JOB_00990,Senior Data Analyst,Enterprise (5000+),FL,FL,Senior,Remote,92000,112000,102000,2025-09-03,True,True,True,True
JOB_00991,Financial Data Analyst,Small (50-200),CO,CO,Senior,Onsite,98000,120000,109000,2025-07-27,False,True,False,False
JOB_00992,Marketing Data Analyst,Enterprise (5000+),TX,TX,Mid,Onsite,72000,88000,80000,2025-09-21,True,True,False,True
JOB_00993,Financial Data Analyst,Startup (<50),NY,NY,Mid,Onsite,64000,78000,71000,2025-08-29,False,True,False,False
JOB_00994,Financial Data Analyst,Large (1000-5000),TX,TX,Senior,Onsite,83000,101000,92000,2025-10-07,True,True,False,False
JOB_00995,Junior Data Analyst,Medium (200-1000),LA,LA,Mid,Onsite,56000,68000,62000,2025-07-26,False,False,True,True
JOB_00996,Marketing Data Analyst,Large (1000-5000),WI,WI,Entry,Remote,50000,61000,55000,2025-09-07,True,False,True,True
JOB_00997,Data Analyst,Large (1000-5000),FL,FL,Mid,Hybrid,63000,77000,70000,2025-10-03,True,True,False,True
JOB_00998,Marketing Data Analyst,Startup (<50),NY,NY,Mid,Hybrid,60000,74000,67000,2025-08-27,False,True,False,False
JOB_00999,Operations Analyst,Medium (200-1000),PA,PA,Senior,Remote,83000,101000,92000,2025-07-18,True,True,False,True
JOB_01000,Data Analyst I,Startup (<50),OH,OH,Mid,Hybrid,80000,98000,89000,2025-10-09,True,False,False,False
JOB_01001,Data Analyst I,Small (50-200),VA,VA,Mid,Remote,74000,90000,82000,2025-07-27,False,True,False,True
JOB_01002,Financial Data Analyst,Medium (200-1000),MA,MA,Senior,Onsite,112000,138000,125000,2025-10-08,True,False,True,True
JOB_01003,Data Analyst I,Medium (200-1000),MN,MN,Senior,Hybrid,100000,122000,111000,2025-10-04,True,False,True,True
JOB_01004,Data Analyst II,Medium (200-1000),OH,OH,Entry,Onsite,46000,56000,51000,2025-07-22,False,True,True,True
JOB_01005,Junior Data Analyst,Large (1000-5000),CA,CA,Mid,Hybrid,94000,116000,105000,2025-08-27,False,False,True,False
